2143,58,1
2144,60,2
2145,58,1
2146,60,1
2147,59,1
2149,60,2
2148,60,2
2150,60,2
2151,60,2
2152,60,2
2153,55,1
2154,44,1
2155,47,1
2156,50,1
2157,57,1
2158,60,2
2159,60,1
2162,60,2
2161,60,2
2160,60,2
2163,60,2
2165,60,2
2164,60,2
2166,58,1
2167,60,2
2168,60,2
2169,60,2
2170,60,2
2171,60,2
2172,60,1
2173,60,2
2174,58,1
2175,60,2
2176,60,2
2177,56,1
2178,60,2
2179,59,1
2182,60,2
2183,60,2
2180,60,2
2181,60,2
2184,57,1
2185,60,2
2186,60,2
2187,59,1
2188,60,2
2189,59,1
2190,60,2
2191,59,1
2192,60,2
2193,60,2
2194,58,1
2195,53,1
2196,60,1
2198,60,2
2199,60,2
2200,60,2
2197,60,2
2201,60,2
2202,59,1
2203,59,1
2204,60,2
2205,59,1
2206,60,2
2208,60,2
2207,60,2
2209,58,1
2212,60,2
2211,60,2
2210,60,2
2213,60,2
2214,59,1
2215,60,2
2216,60,2
2217,60,2
2218,60,2
2219,60,2
2220,59,1
2221,51,1
2222,56,1
2223,61,2
2224,58,1
2225,60,2
2226,59,1
2227,60,2
2228,57,1
2229,60,2
2230,57,1
2231,60,2
2232,60,2
2233,58,1
2234,59,1
2235,60,2
2237,60,2
2236,60,2
2238,55,1
2239,56,1
2240,58,1
2241,60,2
2242,59,1
2243,61,2
2246,60,2
2245,60,2
2244,60,2
2247,60,2
2248,60,2
2251,60,2
2249,60,2
2250,60,2
2252,55,1
2253,54,1
2254,60,2
2255,60,2
2257,60,2
2256,60,2
2258,60,2
2259,60,2
2260,57,1
2261,51,1
2263,60,2
2262,60,2
2264,55,1
2265,60,2
2266,55,1
2267,51,1
2268,60,2
2269,60,2
2270,58,1
2271,60,2
2272,55,1
2273,58,1
2274,60,2
2275,60,1
2276,60,2
2277,60,2
2278,60,1
2279,60,2
2280,58,1
2281,60,2
2282,61,2
2283,57,1
2284,60,2
2285,60,2
2286,56,1
2287,60,1
2288,60,2
2289,54,1
2290,59,1
2291,56,1
2292,59,1
2293,60,2
2294,51,1
2295,59,1
2296,60,2
2297,55,1
2298,55,1
2299,60,2
2300,56,1
2301,60,2
2302,56,1
2303,60,2
2304,54,1
2305,53,1
2306,60,2
2307,52,1
2308,55,1
2309,55,1
2310,60,2
2311,58,1
2312,60,2
2313,60,2
2314,56,1
2315,54,1
2316,49,1
2317,51,1
2318,45,1
2319,46,1
2320,50,1
2321,55,1
2322,54,1
2323,56,1
2324,56,1
2325,52,1
2326,54,1
2327,60,2
2328,56,1
2329,60,2
2330,60,2
2332,60,2
2331,60,2
2333,60,2
2334,59,1
2336,60,2
2335,60,2
2338,60,2
2337,60,2
2339,60,2
2340,57,1
2341,59,1
2342,60,2
2343,60,2
2344,58,1
2345,58,1
2346,55,1
2347,59,1
2348,59,1
2349,58,1
2350,60,1
2351,60,2
2352,60,2
2353,56,1
2354,59,1
2355,58,1
2356,57,1
2357,59,1
2358,56,1
2359,60,2
2360,59,1
2361,59,1
2362,60,2
2363,60,2
2365,60,2
2364,60,2
2366,57,1
2367,60,2
2368,56,1
2370,60,2
2369,60,2
2371,58,1
2373,60,2
2372,60,2
2374,58,1
2375,56,1
2376,58,1
2377,60,2
2378,57,1
2380,60,2
2379,60,2
2381,60,2
2382,60,2
2385,60,2
2384,60,2
2383,60,2
2386,54,1
2387,51,1
2388,56,1
2389,59,1
2390,54,1
2391,54,1
2392,60,2
2393,57,1
2395,60,2
2394,60,2
2396,60,2
2397,60,2
2398,60,2
2399,57,1
2400,59,1
2401,52,1
2403,60,2
2402,60,2
2404,54,1
2405,55,1
2406,57,1
2407,55,1
2408,57,1
2413,60,2
2409,61,2
2410,60,2
2412,60,2
2411,60,2
2414,60,2
2415,58,1
2416,60,2
2417,60,1
2418,60,2
2419,57,1
2420,60,1
2421,60,2
2422,59,1
2424,60,2
2423,60,2
2425,59,1
2428,60,2
2426,60,2
2427,60,2
2429,57,1
2430,55,1
2431,53,1
2432,61,2
2433,54,1
2434,59,1
2435,58,1
2437,60,2
2436,60,2
2438,60,2
2439,60,1
2440,59,1
2441,60,2
2442,56,1
2443,58,1
2444,58,1
2445,60,2
2446,51,1
2447,54,1
2448,59,1
2449,60,2
2450,52,1
2451,45,1
2452,48,1
2453,49,1
2454,48,1
2455,49,1
2456,50,1
2457,52,1
2458,55,1
2459,60,2
2460,60,2
2461,60,2
2462,60,2
2463,54,1
2464,50,1
2465,57,1
2466,60,2
2467,60,2
2468,56,1
2469,60,1
2470,60,2
2471,60,2
2472,60,2
2475,60,2
2473,60,2
2474,60,2
2476,60,1
2477,60,2
2478,60,2
2479,60,2
2480,57,1
2481,53,1
2482,60,1
2483,60,2
2486,60,2
2485,60,2
2484,60,2
2487,54,1
2488,54,1
2489,58,1
2490,60,2
2491,60,2
2492,58,1
2494,60,2
2493,60,2
2496,60,2
2495,60,2
2497,58,1
2498,60,1
2499,60,2
2500,60,2
2501,56,1
2502,57,1
2503,58,1
2504,60,2
2505,57,1
2506,60,2
2507,56,1
2508,59,1
2509,60,2
2510,59,1
2511,57,1
2512,55,1
2513,51,1
2514,57,1
2515,61,2
2516,55,1
2517,55,1
2518,57,1
2519,52,1
2520,54,1
2521,60,2
2522,60,2
2523,59,1
2525,60,2
2524,60,2
2526,60,1
2527,61,2
2528,60,2
2529,53,1
2530,56,1
2531,54,1
2532,61,2
2533,52,1
2534,50,1
2535,56,1
2536,60,2
2538,60,2
2537,60,2
2539,60,1
2540,60,2
2541,60,2
2542,60,2
2543,53,1
2544,55,1
2545,52,1
2546,54,1
2547,60,2
2548,58,1
2549,53,1
2550,60,2
2551,59,1
2552,57,1
2553,60,1
2554,60,1
2557,60,2
2556,61,2
2555,61,2
2558,60,2
2559,55,1
2560,57,1
2561,60,1
2562,57,1
2563,57,1
2565,60,2
2566,60,2
2564,60,2
2567,59,1
2569,60,2
2568,60,2
2571,60,2
2570,60,2
2572,60,1
2573,53,1
2574,58,1
2576,60,2
2575,60,2
2577,60,2
2578,60,2
2579,59,1
2581,60,2
2583,60,2
2582,60,2
2580,61,2
2584,60,2
2585,58,1
2586,60,2
2587,60,2
2588,60,2
2589,60,1
2590,60,2
2591,57,1
2592,56,1
2593,54,1
2594,50,1
2595,53,1
2596,56,1
2597,57,1
2598,60,2
2599,56,1
2600,60,2
2601,60,2
2602,56,1
2603,57,1
2604,59,1
2606,60,2
2607,60,2
2605,60,2
2608,60,2
2609,56,1
2610,56,1
2611,60,2
2612,51,1
2613,50,1
2614,56,1
2615,59,1
2616,56,1
2617,60,2
2618,60,2
2619,57,1
2620,59,1
2621,60,2
2622,52,1
2623,55,1
2624,58,1
2625,60,2
